Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
2016430349367,"1:16am, 2nd December 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430349367/,https://api.cyclestreets.net/v2/collisions.location?id=2016430349367,51.749839,-1.243979
201643P012046,"11:29pm, 3rd April 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P012046/,https://api.cyclestreets.net/v2/collisions.location?id=201643P012046,51.749841,-1.244225
201643P025016,"7:07am, 6th January 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P025016/,https://api.cyclestreets.net/v2/collisions.location?id=201643P025016,51.749848,-1.244007
201643P063026,"7:40pm, 10th February 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P063026/,https://api.cyclestreets.net/v2/collisions.location?id=201643P063026,51.749868,-1.244239
201643P121026,"10:15pm, 17th February 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P121026/,https://api.cyclestreets.net/v2/collisions.location?id=201643P121026,51.749839,-1.244022
201643P167016,"11:42am, 19th January 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P167016/,https://api.cyclestreets.net/v2/collisions.location?id=201643P167016,51.749796,-1.244182
201643P197046,"11:30pm, 22nd April 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P197046/,https://api.cyclestreets.net/v2/collisions.location?id=201643P197046,51.749848,-1.244022
201643P214016,"9:30pm, 17th January 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P214016/,https://api.cyclestreets.net/v2/collisions.location?id=201643P214016,51.749875,-1.243992
201643P223016,"12:01am, 21st January 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P223016/,https://api.cyclestreets.net/v2/collisions.location?id=201643P223016,51.749857,-1.243993
201643P249076,"10:45pm, 26th July 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P249076/,https://api.cyclestreets.net/v2/collisions.location?id=201643P249076,51.749821,-1.243964
201643P265026,"8:20am, 27th February 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P265026/,https://api.cyclestreets.net/v2/collisions.location?id=201643P265026,51.749876,-1.244036
201643P283036,"1:15pm, 29th March 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P283036/,https://api.cyclestreets.net/v2/collisions.location?id=201643P283036,51.749928,-1.243847
201643P295056,"12:15pm, 22nd May 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P295056/,https://api.cyclestreets.net/v2/collisions.location?id=201643P295056,51.749812,-1.244022
201643P334016,"1:30am, 30th January 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P334016/,https://api.cyclestreets.net/v2/collisions.location?id=201643P334016,51.749857,-1.244007
201543P055065,"5:15pm, 8th June 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P055065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P055065,51.750484,-1.244822
201543P098065,"7:05pm, 9th June 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P098065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P098065,51.749903,-1.243963
201543P123075,"4:30am, 12th July 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P123075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P123075,51.749894,-1.243978
201543P132085,"10:45pm, 13th August 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P132085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P132085,51.749903,-1.244021
201543P148065,"11:06pm, 15th June 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P148065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P148065,51.749913,-1.244035
201543P150095,"10:42pm, 16th September 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P150095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P150095,51.749904,-1.24405
201543P162125,"8:40am, 14th December 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P162125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P162125,51.749435,-1.243826
201543P173055,"7:42pm, 17th May 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P173055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P173055,51.749886,-1.244036
201543P182055,"11:05pm, 19th May 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P182055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P182055,51.749885,-1.243992
201543P225125,"10:24am, 20th December 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P225125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P225125,51.749877,-1.244021
201543P243115,"8:00pm, 19th November 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P243115/,https://api.cyclestreets.net/v2/collisions.location?id=201543P243115,51.750109,-1.243829
201543P275015,"1:15pm, 28th January 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P275015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P275015,51.750136,-1.243829
201543P289115,"3:30pm, 26th November 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P289115/,https://api.cyclestreets.net/v2/collisions.location?id=201543P289115,51.749905,-1.244224
201543P311045,"10:15pm, 30th April 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P311045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P311045,51.749885,-1.243963
201543P325105,"1:50am, 31st October 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P325105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P325105,51.749914,-1.244195
201443P013094,"9:05am, 2nd September 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P013094/,https://api.cyclestreets.net/v2/collisions.location?id=201443P013094,51.749868,-1.244253
201443P097104,"3:00pm, 7th October 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P097104/,https://api.cyclestreets.net/v2/collisions.location?id=201443P097104,51.750245,-1.244175
201443P164104,"5:30pm, 16th October 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P164104/,https://api.cyclestreets.net/v2/collisions.location?id=201443P164104,51.749777,-1.244168
201443P261064,"8:07am, 24th June 2014",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201443P261064/,https://api.cyclestreets.net/v2/collisions.location?id=201443P261064,51.74983,-1.243979
201343P021093,"6:15pm, 4th September 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P021093/,https://api.cyclestreets.net/v2/collisions.location?id=201343P021093,51.749919,-1.243861
201343P031093,"7:40am, 5th September 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P031093/,https://api.cyclestreets.net/v2/collisions.location?id=201343P031093,51.749814,-1.244211
201343P084043,"10:58am, 14th April 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P084043/,https://api.cyclestreets.net/v2/collisions.location?id=201343P084043,51.749893,-1.243978
201343P094113,"11:32pm, 8th November 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P094113/,https://api.cyclestreets.net/v2/collisions.location?id=201343P094113,51.749904,-1.24434
201343P114033,"6:45pm, 5th March 2013",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201343P114033/,https://api.cyclestreets.net/v2/collisions.location?id=201343P114033,51.750117,-1.243829
201343P116103,"9:38am, 9th October 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P116103/,https://api.cyclestreets.net/v2/collisions.location?id=201343P116103,51.749839,-1.244007
201343P145043,"4:02pm, 18th April 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P145043/,https://api.cyclestreets.net/v2/collisions.location?id=201343P145043,51.75053,-1.245068
201343P156083,"9:05am, 19th August 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P156083/,https://api.cyclestreets.net/v2/collisions.location?id=201343P156083,51.749875,-1.243992
201343P175113,"6:10pm, 17th November 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P175113/,https://api.cyclestreets.net/v2/collisions.location?id=201343P175113,51.749857,-1.243993
201343P205033,"4:10pm, 22nd March 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P205033/,https://api.cyclestreets.net/v2/collisions.location?id=201343P205033,51.749859,-1.244253
201343P246083,"7:03pm, 27th August 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P246083/,https://api.cyclestreets.net/v2/collisions.location?id=201343P246083,51.749556,-1.243317
201343P265033,"3:54pm, 31st March 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P265033/,https://api.cyclestreets.net/v2/collisions.location?id=201343P265033,51.749857,-1.243964
201343P392103,"5:00pm, 21st October 2013",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201343P392103/,https://api.cyclestreets.net/v2/collisions.location?id=201343P392103,51.750186,-1.243321
201343P400103,"5:42pm, 31st October 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P400103/,https://api.cyclestreets.net/v2/collisions.location?id=201343P400103,51.750347,-1.244651
201343P402103,"12:26am, 19th October 2013",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201343P402103/,https://api.cyclestreets.net/v2/collisions.location?id=201343P402103,51.749848,-1.243993
201243P083042,"9:30pm, 1st April 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P083042/,https://api.cyclestreets.net/v2/collisions.location?id=201243P083042,51.749857,-1.244094
201243P094032,"3:41pm, 10th March 2012",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201243P094032/,https://api.cyclestreets.net/v2/collisions.location?id=201243P094032,51.749858,-1.244238
201243P122052,"2:10pm, 10th May 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P122052/,https://api.cyclestreets.net/v2/collisions.location?id=201243P122052,51.749767,-1.244095
201243P160032,"12:37am, 17th March 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P160032/,https://api.cyclestreets.net/v2/collisions.location?id=201243P160032,51.749767,-1.244095
201243P247092,"2:45pm, 24th September 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P247092/,https://api.cyclestreets.net/v2/collisions.location?id=201243P247092,51.749859,-1.244383
201243P297052,"8:15am, 30th May 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P297052/,https://api.cyclestreets.net/v2/collisions.location?id=201243P297052,51.750122,-1.24322
201243P334122,"6:18pm, 8th December 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P334122/,https://api.cyclestreets.net/v2/collisions.location?id=201243P334122,51.749857,-1.244094
201143P008111,"5:05pm, 2nd November 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P008111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P008111,51.750036,-1.243946
