Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P188126,"10:15pm, 11th December 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P188126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P188126,51.749767,-1.24395
200643P193016,"3:45pm, 18th January 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P193016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P193016,51.786563,-1.261458
200643P194076,"11:45am, 17th July 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P194076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P194076,51.75787,-1.259897
200643P198026,"1:15am, 19th February 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P198026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P198026,51.762509,-1.199398
200643P199036,"5:30pm, 15th March 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P199036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P199036,51.742608,-1.221765
200643P200106,"1:42pm, 13th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P200106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P200106,51.767593,-1.261767
200643P203106,"8:18am, 13th October 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P203106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P203106,51.738015,-1.207216
200643P203126,"11:50am, 13th December 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P203126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P203126,51.752547,-1.271284
200643P205016,"10:30am, 20th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P205016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P205016,51.776183,-1.269454
200643P209096,"7:00pm, 17th September 2006",slight,"Pedestrian,Motorcycle rider/passenger",2,1,https://www.cyclestreets.net/collisions/reports/200643P209096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P209096,51.76156,-1.20521
